trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1159,False,"{'a': 0.4, 'e': 0.420500000000055}",25,10,17.154568255207373,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1160,False,"{'a': 0.4, 'e': 0.420000000000055}",25,16,16.8629697162301,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1161,False,"{'a': 0.4, 'e': 0.419500000000055}",30,18,12.684870643607532,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1162,False,"{'a': 0.4, 'e': 0.419000000000055}",30,0,-46.87636680753302,"{0: 25, 1: 1, 2: 2, 3: 1, 4: 1}",0
1163,False,"{'a': 0.4, 'e': 0.418500000000055}",20,3,-44.61643432742618,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 1}",1
1164,False,"{'a': 0.4, 'e': 0.418000000000055}",20,14,9.641962014228511,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1165,False,"{'a': 0.4, 'e': 0.417500000000055}",20,0,-31.80401647955402,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
1166,False,"{'a': 0.4, 'e': 0.417000000000055}",20,16,6.142048964432554,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1167,False,"{'a': 0.4, 'e': 0.416500000000055}",25,16,14.433421319562274,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1168,False,"{'a': 0.4, 'e': 0.416000000000055}",25,9,-8.837061630787222,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 0}",1
1169,False,"{'a': 0.4, 'e': 0.415500000000055}",30,0,-50.12805025399247,"{0: 24, 1: 1, 2: 4, 3: 0, 4: 1}",0
1170,False,"{'a': 0.4, 'e': 0.415000000000055}",20,3,7.596578724245408,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
1171,False,"{'a': 0.4, 'e': 0.414500000000055}",25,12,-16.7494669252415,"{0: 10, 1: 1, 2: 1, 3: 1, 4: 0}",1
1172,False,"{'a': 0.4, 'e': 0.414000000000055}",20,2,-20.281684351102164,"{0: 15, 1: 0, 2: 1, 3: 2, 4: 0}",1
1173,False,"{'a': 0.4, 'e': 0.413500000000055}",25,0,-43.08881015318919,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 2}",1
1174,False,"{'a': 0.4, 'e': 0.413000000000055}",30,0,-53.85043063761587,"{0: 23, 1: 3, 2: 3, 3: 0, 4: 1}",0
1175,False,"{'a': 0.4, 'e': 0.412500000000055}",20,0,-13.018484556068502,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1176,False,"{'a': 0.4, 'e': 0.412000000000055}",20,6,-66.68348140188853,"{0: 9, 1: 2, 2: 1, 3: 1, 4: 1}",1
1177,False,"{'a': 0.4, 'e': 0.411500000000055}",25,13,-7.699617255903142,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
1178,False,"{'a': 0.4, 'e': 0.411000000000055}",20,0,-51.05104178076677,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
1179,False,"{'a': 0.4, 'e': 0.410500000000055}",20,12,0.16067974237166927,"{0: 6, 1: 2, 2: 0, 3: 0, 4: 0}",1
1180,False,"{'a': 0.4, 'e': 0.410000000000055}",20,13,0.48303728850131034,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1181,False,"{'a': 0.4, 'e': 0.409500000000055}",20,12,-54.43363089978915,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 1}",1
1182,False,"{'a': 0.4, 'e': 0.409000000000055}",25,0,-33.85149308069529,"{0: 18, 1: 3, 2: 4, 3: 0, 4: 0}",0
1183,False,"{'a': 0.4, 'e': 0.408500000000055}",20,6,-28.632753088416152,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
1184,False,"{'a': 0.4, 'e': 0.408000000000055}",20,0,-15.398076221294854,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
1185,False,"{'a': 0.4, 'e': 0.407500000000055}",30,8,-5.055955496341155,"{0: 19, 1: 1, 2: 1, 3: 1, 4: 0}",1
1186,False,"{'a': 0.4, 'e': 0.407000000000055}",25,13,10.365286492775878,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1187,False,"{'a': 0.4, 'e': 0.406500000000055}",25,3,-41.37344405356035,"{0: 18, 1: 1, 2: 1, 3: 1, 4: 1}",1
1188,False,"{'a': 0.4, 'e': 0.406000000000055}",25,0,-23.640954627184502,"{0: 22, 1: 0, 2: 1, 3: 2, 4: 0}",0
1189,False,"{'a': 0.4, 'e': 0.405500000000055}",20,9,-19.571339172864047,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1190,False,"{'a': 0.4, 'e': 0.405000000000055}",25,0,28.52604902946417,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
1191,False,"{'a': 0.4, 'e': 0.404500000000055}",25,13,-2.0397239329529326,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1192,False,"{'a': 0.4, 'e': 0.404000000000055}",30,16,-4.074889337762223,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1193,False,"{'a': 0.4, 'e': 0.403500000000055}",20,3,-11.07861353515497,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
1194,False,"{'a': 0.4, 'e': 0.403000000000055}",20,11,-16.88486115938674,"{0: 7, 1: 0, 2: 1, 3: 1, 4: 0}",1
1195,False,"{'a': 0.4, 'e': 0.402500000000055}",35,3,-80.41181651480632,"{0: 24, 1: 0, 2: 6, 3: 1, 4: 1}",1
1196,False,"{'a': 0.4, 'e': 0.402000000000055}",20,11,8.504865648603575,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1197,False,"{'a': 0.4, 'e': 0.401500000000055}",20,9,15.20279212368627,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1198,False,"{'a': 0.4, 'e': 0.401000000000055}",25,0,-8.586917538209034,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
1199,False,"{'a': 0.4, 'e': 0.400500000000055}",25,11,-72.23544507533693,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 2}",1
1200,False,"{'a': 0.4, 'e': 0.400000000000055}",30,18,-55.99252500622182,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 1}",1
1201,False,"{'a': 0.4, 'e': 0.399500000000055}",25,6,-78.5779590349594,"{0: 14, 1: 0, 2: 2, 3: 2, 4: 1}",1
1202,False,"{'a': 0.4, 'e': 0.399000000000055}",25,20,10.447189493397337,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1203,False,"{'a': 0.4, 'e': 0.398500000000055}",20,0,-112.45703163132225,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 3}",0
1204,False,"{'a': 0.4, 'e': 0.398000000000055}",20,1,-68.49391800988424,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 1}",1
1205,False,"{'a': 0.4, 'e': 0.397500000000055}",20,10,-31.68345007750173,"{0: 6, 1: 1, 2: 2, 3: 1, 4: 0}",1
1206,False,"{'a': 0.4, 'e': 0.397000000000055}",20,0,-74.17499494959473,"{0: 15, 1: 1, 2: 1, 3: 2, 4: 1}",0
1207,False,"{'a': 0.4, 'e': 0.396500000000055}",25,8,-57.504395691602234,"{0: 11, 1: 2, 2: 3, 3: 0, 4: 1}",1
1208,False,"{'a': 0.4, 'e': 0.396000000000055}",20,10,15.313509160143479,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1209,False,"{'a': 0.4, 'e': 0.395500000000055}",30,0,7.414438914564627,"{0: 27, 1: 0, 2: 3, 3: 0, 4: 0}",0
1210,False,"{'a': 0.4, 'e': 0.395000000000055}",25,3,-65.588678511686,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 2}",1
1211,False,"{'a': 0.4, 'e': 0.394500000000055}",25,0,-10.09697441961641,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",1
1212,False,"{'a': 0.4, 'e': 0.394000000000055}",20,6,-21.352507571235204,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 0}",1
1213,False,"{'a': 0.4, 'e': 0.393500000000055}",20,13,-27.159489663394822,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
1214,False,"{'a': 0.4, 'e': 0.39300000000005497}",20,12,12.257021886973053,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1215,False,"{'a': 0.4, 'e': 0.39250000000005497}",20,16,7.3136176185717385,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1216,False,"{'a': 0.4, 'e': 0.39200000000005497}",20,5,0.5282301272029635,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
1217,False,"{'a': 0.4, 'e': 0.39150000000005497}",25,5,-91.22429038244807,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",1
1218,False,"{'a': 0.4, 'e': 0.39100000000005497}",20,10,-2.8533041723884054,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
1219,False,"{'a': 0.4, 'e': 0.39050000000005497}",35,17,-24.26158858213495,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 1}",1
1220,False,"{'a': 0.4, 'e': 0.39000000000005497}",20,7,4.464996638109967,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
1221,False,"{'a': 0.4, 'e': 0.38950000000005497}",20,0,15.956769089573115,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1222,False,"{'a': 0.4, 'e': 0.38900000000005497}",30,6,-68.63068414571265,"{0: 19, 1: 0, 2: 2, 3: 2, 4: 1}",1
1223,False,"{'a': 0.4, 'e': 0.38850000000005497}",25,0,-24.705476797727155,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
1224,False,"{'a': 0.4, 'e': 0.38800000000005497}",25,11,13.262482559676132,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1225,False,"{'a': 0.4, 'e': 0.38750000000005497}",30,0,-67.13888441049792,"{0: 20, 1: 2, 2: 7, 3: 1, 4: 0}",0
1226,False,"{'a': 0.4, 'e': 0.38700000000005497}",35,22,-0.7936134907517611,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
1227,False,"{'a': 0.4, 'e': 0.38650000000005497}",20,12,3.5112057752451085,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1228,False,"{'a': 0.4, 'e': 0.38600000000005497}",20,10,-41.06932410609984,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 1}",1
1229,False,"{'a': 0.4, 'e': 0.38550000000005497}",20,1,-7.5049938100041285,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 0}",1
1230,False,"{'a': 0.4, 'e': 0.38500000000005496}",20,11,-1.432986117900108,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
1231,False,"{'a': 0.4, 'e': 0.38450000000005496}",35,23,17.506595916349067,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1232,False,"{'a': 0.4, 'e': 0.38400000000005496}",25,15,-50.33331637886203,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 1}",1
1233,False,"{'a': 0.4, 'e': 0.38350000000005496}",20,0,-17.848758099131878,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
1234,False,"{'a': 0.4, 'e': 0.38300000000005496}",20,11,-14.404621788141322,"{0: 6, 1: 1, 2: 2, 3: 0, 4: 0}",1
1235,False,"{'a': 0.4, 'e': 0.38250000000005496}",20,10,17.90210637693651,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1236,False,"{'a': 0.4, 'e': 0.38200000000005496}",30,19,20.265322882144233,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1237,False,"{'a': 0.4, 'e': 0.38150000000005496}",30,13,7.86728952306639,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
1238,False,"{'a': 0.4, 'e': 0.38100000000005496}",20,9,14.92137421466247,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1239,False,"{'a': 0.4, 'e': 0.38050000000005496}",20,2,9.612558232502883,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
1240,False,"{'a': 0.4, 'e': 0.38000000000005496}",30,12,-10.688068330637964,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 0}",1
1241,False,"{'a': 0.4, 'e': 0.37950000000005496}",20,15,0.9733973367795046,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1242,False,"{'a': 0.4, 'e': 0.37900000000005496}",20,10,-10.896106888025333,"{0: 8, 1: 1, 2: 0, 3: 1, 4: 0}",1
1243,False,"{'a': 0.4, 'e': 0.37850000000005496}",20,3,3.12125901186118,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
1244,False,"{'a': 0.4, 'e': 0.37800000000005496}",20,14,-12.141506269003056,"{0: 4, 1: 0, 2: 2, 3: 0, 4: 0}",1
1245,False,"{'a': 0.4, 'e': 0.37750000000005496}",25,14,10.314282034286546,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1246,False,"{'a': 0.4, 'e': 0.37700000000005496}",20,2,-23.42885028933074,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 1}",1
1247,False,"{'a': 0.4, 'e': 0.37650000000005496}",20,11,-0.647994393295503,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
1248,False,"{'a': 0.4, 'e': 0.37600000000005496}",25,8,5.988699308564607,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
1249,False,"{'a': 0.4, 'e': 0.37550000000005496}",20,8,7.295386565648711,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1250,False,"{'a': 0.4, 'e': 0.37500000000005496}",20,0,-10.626302801720753,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
1251,False,"{'a': 0.4, 'e': 0.37450000000005496}",25,11,27.187907811058352,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1252,False,"{'a': 0.4, 'e': 0.37400000000005496}",25,0,-100.92426552776178,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
1253,False,"{'a': 0.4, 'e': 0.37350000000005495}",25,0,-27.7291113165003,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 1}",0
1254,False,"{'a': 0.4, 'e': 0.37300000000005495}",25,2,-9.146068837369622,"{0: 20, 1: 0, 2: 2, 3: 1, 4: 0}",1
1255,False,"{'a': 0.4, 'e': 0.37250000000005495}",30,0,-63.48232921483118,"{0: 25, 1: 2, 2: 1, 3: 0, 4: 2}",0
1256,False,"{'a': 0.4, 'e': 0.37200000000005495}",20,15,-5.258463732356273,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
1257,False,"{'a': 0.4, 'e': 0.37150000000005495}",20,4,-39.25306745321088,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 1}",1
1258,False,"{'a': 0.4, 'e': 0.37100000000005495}",25,17,3.8359514162514614,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1259,False,"{'a': 0.4, 'e': 0.37050000000005495}",20,0,-49.25685518671823,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
1260,False,"{'a': 0.4, 'e': 0.37000000000005495}",20,11,15.242372972147209,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1261,False,"{'a': 0.4, 'e': 0.36950000000005495}",20,8,18.181498079438434,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1262,False,"{'a': 0.4, 'e': 0.36900000000005495}",25,13,14.393470802910608,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1263,False,"{'a': 0.4, 'e': 0.36850000000005495}",20,9,20.046390304412984,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1264,False,"{'a': 0.4, 'e': 0.36800000000005495}",20,13,-36.55743757619369,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 1}",1
1265,False,"{'a': 0.4, 'e': 0.36750000000005495}",20,3,-29.026649970873425,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
1266,False,"{'a': 0.4, 'e': 0.36700000000005495}",20,0,-43.34446579091541,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
1267,False,"{'a': 0.4, 'e': 0.36650000000005495}",25,0,-16.98158343247207,"{0: 21, 1: 0, 2: 3, 3: 1, 4: 0}",0
1268,False,"{'a': 0.4, 'e': 0.36600000000005495}",25,13,-2.5130265986709945,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1269,False,"{'a': 0.4, 'e': 0.36550000000005495}",30,11,18.253560355892237,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
1270,False,"{'a': 0.4, 'e': 0.36500000000005495}",20,15,10.766107382875852,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1271,False,"{'a': 0.4, 'e': 0.36450000000005495}",25,4,-0.8229885744633516,"{0: 19, 1: 0, 2: 1, 3: 1, 4: 0}",1
1272,False,"{'a': 0.4, 'e': 0.36400000000005495}",30,15,-16.79943182802278,"{0: 11, 1: 1, 2: 3, 3: 0, 4: 0}",1
1273,False,"{'a': 0.4, 'e': 0.36350000000005495}",20,6,15.321245391708274,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1274,False,"{'a': 0.4, 'e': 0.36300000000005495}",25,0,-21.220028840656653,"{0: 21, 1: 0, 2: 3, 3: 1, 4: 0}",0
1275,False,"{'a': 0.4, 'e': 0.36250000000005494}",30,12,-50.23355050647665,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 1}",1
1276,False,"{'a': 0.4, 'e': 0.36200000000005494}",20,14,-2.142828210382384,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1277,False,"{'a': 0.4, 'e': 0.36150000000005494}",20,0,5.0212665781033206,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1278,False,"{'a': 0.4, 'e': 0.36100000000005494}",20,0,-15.99875371636447,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
1279,False,"{'a': 0.4, 'e': 0.36050000000005494}",25,0,-28.768711802980484,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
1280,False,"{'a': 0.4, 'e': 0.36000000000005494}",20,7,-11.718810153228885,"{0: 11, 1: 1, 2: 0, 3: 1, 4: 0}",1
1281,False,"{'a': 0.4, 'e': 0.35950000000005494}",25,7,9.716382537574066,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
1282,False,"{'a': 0.4, 'e': 0.35900000000005494}",20,6,30.499083816592552,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1283,False,"{'a': 0.4, 'e': 0.35850000000005494}",20,0,2.803841530684217,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1284,False,"{'a': 0.4, 'e': 0.35800000000005494}",25,20,9.48997726795516,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1285,False,"{'a': 0.4, 'e': 0.35750000000005494}",25,16,19.40382012679725,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1286,False,"{'a': 0.4, 'e': 0.35700000000005494}",20,11,0.7450349910018252,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1287,False,"{'a': 0.4, 'e': 0.35650000000005494}",25,9,-59.164746418657906,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 2}",1
1288,False,"{'a': 0.4, 'e': 0.35600000000005494}",25,10,-67.39639281734495,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 2}",1
1289,False,"{'a': 0.4, 'e': 0.35550000000005494}",30,5,36.76617431692198,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",1
1290,False,"{'a': 0.4, 'e': 0.35500000000005494}",20,0,26.366455208863854,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1291,False,"{'a': 0.4, 'e': 0.35450000000005494}",20,0,-9.772028914871202,"{0: 18, 1: 0, 2: 0, 3: 2, 4: 0}",0
1292,False,"{'a': 0.4, 'e': 0.35400000000005494}",30,12,-64.20940134198995,"{0: 14, 1: 0, 2: 1, 3: 2, 4: 1}",1
1293,False,"{'a': 0.4, 'e': 0.35350000000005494}",25,10,-23.72658364499118,"{0: 10, 1: 1, 2: 4, 3: 0, 4: 0}",1
1294,False,"{'a': 0.4, 'e': 0.35300000000005494}",25,11,-27.971451618404608,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
1295,False,"{'a': 0.4, 'e': 0.35250000000005494}",20,11,17.008198371136494,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1296,False,"{'a': 0.4, 'e': 0.35200000000005494}",20,2,0.6742492728194573,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
1297,False,"{'a': 0.4, 'e': 0.35150000000005494}",20,8,-48.98635485605931,"{0: 9, 1: 1, 2: 0, 3: 1, 4: 1}",1
1298,False,"{'a': 0.4, 'e': 0.35100000000005493}",20,14,-8.75766545593647,"{0: 4, 1: 1, 2: 1, 3: 0, 4: 0}",1
1299,False,"{'a': 0.4, 'e': 0.35050000000005493}",20,6,25.20461167286934,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1300,False,"{'a': 0.4, 'e': 0.35000000000005493}",20,4,-10.643920939257363,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
1301,False,"{'a': 0.4, 'e': 0.34950000000005493}",25,3,17.090906760074443,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
1302,False,"{'a': 0.4, 'e': 0.34900000000005493}",35,17,18.157102707141807,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1303,False,"{'a': 0.4, 'e': 0.34850000000005493}",25,0,-41.62792167362945,"{0: 19, 1: 2, 2: 2, 3: 2, 4: 0}",0
1304,False,"{'a': 0.4, 'e': 0.34800000000005493}",25,15,6.46746417614193,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1305,False,"{'a': 0.4, 'e': 0.34750000000005493}",25,5,-19.957697359426966,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
1306,False,"{'a': 0.4, 'e': 0.34700000000005493}",20,14,9.97200481556714,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1307,False,"{'a': 0.4, 'e': 0.34650000000005493}",20,0,-57.99116408083246,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
1308,False,"{'a': 0.4, 'e': 0.34600000000005493}",20,10,-4.939458588596893,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
1309,False,"{'a': 0.4, 'e': 0.34550000000005493}",20,4,-30.45079030332885,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
1310,False,"{'a': 0.4, 'e': 0.34500000000005493}",20,3,28.44187476107573,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1311,False,"{'a': 0.4, 'e': 0.34450000000005493}",30,12,-47.30911322787914,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 1}",1
1312,False,"{'a': 0.4, 'e': 0.34400000000005493}",30,0,-30.72080144101357,"{0: 22, 1: 5, 2: 3, 3: 0, 4: 0}",0
1313,False,"{'a': 0.4, 'e': 0.34350000000005493}",25,13,-17.467358170288946,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1314,False,"{'a': 0.4, 'e': 0.3430000000000549}",20,8,-27.259233164649817,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
1315,False,"{'a': 0.4, 'e': 0.3425000000000549}",20,2,-4.348563210910059,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 0}",1
1316,False,"{'a': 0.4, 'e': 0.3420000000000549}",25,20,8.465163595591012,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1317,False,"{'a': 0.4, 'e': 0.3415000000000549}",25,7,22.086480785177837,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1318,False,"{'a': 0.4, 'e': 0.3410000000000549}",20,0,-21.547151416569772,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1319,False,"{'a': 0.4, 'e': 0.3405000000000549}",20,0,19.788526818383858,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1320,False,"{'a': 0.4, 'e': 0.3400000000000549}",20,0,-24.274058005608428,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
1321,False,"{'a': 0.4, 'e': 0.3395000000000549}",20,12,-5.7752730544786255,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
1322,False,"{'a': 0.4, 'e': 0.3390000000000549}",20,0,-21.062903065557453,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
1323,False,"{'a': 0.4, 'e': 0.3385000000000549}",20,11,14.793640702754082,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1324,False,"{'a': 0.4, 'e': 0.3380000000000549}",20,10,-26.321648724131318,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1325,False,"{'a': 0.4, 'e': 0.3375000000000549}",25,11,-9.168770719977783,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
1326,False,"{'a': 0.4, 'e': 0.3370000000000549}",25,3,-5.422333584342749,"{0: 18, 1: 2, 2: 2, 3: 0, 4: 0}",1
1327,False,"{'a': 0.4, 'e': 0.3365000000000549}",25,15,18.887279018959234,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1328,False,"{'a': 0.4, 'e': 0.3360000000000549}",25,7,18.10714786294864,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1329,False,"{'a': 0.4, 'e': 0.3355000000000549}",25,0,-24.46750527210565,"{0: 23, 1: 0, 2: 0, 3: 1, 4: 1}",0
1330,False,"{'a': 0.4, 'e': 0.3350000000000549}",25,7,-79.34137900477207,"{0: 14, 1: 1, 2: 0, 3: 1, 4: 2}",1
1331,False,"{'a': 0.4, 'e': 0.3345000000000549}",20,10,3.801182964385287,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1332,False,"{'a': 0.4, 'e': 0.3340000000000549}",25,15,-21.864124294164526,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1333,False,"{'a': 0.4, 'e': 0.3335000000000549}",20,9,-3.373043520416227,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
1334,False,"{'a': 0.4, 'e': 0.3330000000000549}",25,0,-40.10154030541488,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 2}",0
1335,False,"{'a': 0.4, 'e': 0.3325000000000549}",25,11,22.851918346782202,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1336,False,"{'a': 0.4, 'e': 0.3320000000000549}",20,2,13.59989207412944,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1337,False,"{'a': 0.4, 'e': 0.3315000000000549}",20,6,24.77702967776849,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1338,False,"{'a': 0.4, 'e': 0.3310000000000549}",30,19,22.21581753049764,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1339,False,"{'a': 0.4, 'e': 0.3305000000000549}",20,5,-32.61578014415677,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 1}",1
1340,False,"{'a': 0.4, 'e': 0.3300000000000549}",30,4,-16.51882181158973,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 1}",1
